video_id,title,upload_date,views,likes,duration,video_type,video_url
3-SZcv0F2aE,✌️ Matrix के होनहारों ने #JEEMain2024Session1 में शेखावाटी का विराट परिणाम देकर पहना विजय का ताज। 👑,2024-02-16T10:35:09Z,701,11,0:38,Short,https://www.youtube.com/watch?v=3-SZcv0F2aE
07sxyNqplV0,🥁🕺JEE Main 2024 Session 1 Result Celebration! First-of-its-kind victory in the history of Shekhawati,2024-02-16T07:23:16Z,3727,67,0:15,Short,https://www.youtube.com/watch?v=07sxyNqplV0
A-U4NjR6VvA,#JEEMain2024Session1 में मैट्रिक्स सीकर ने इस बार शेखावाटी के इतिहास का विराट परिणाम दिया है।,2024-02-15T13:13:45Z,109,0,2:23,Video,https://www.youtube.com/watch?v=A-U4NjR6VvA
ZWuZCWuikZI,"JEE, NEET Coaching का बदलता स्वरूप... | सीकर में सबसे आगे Matrix कैसे? | Matrix JEE",2024-01-25T08:17:06Z,42,1,21:41,Video,https://www.youtube.com/watch?v=ZWuZCWuikZI
clNqWJ-lnoI,सीकर को शिक्षा नगरी की पहचान देने में Matrix का योगदान? | Sikar – Shiksha Nagari | Matrix JEE,2024-01-20T09:39:30Z,83,3,21:51,Video,https://www.youtube.com/watch?v=clNqWJ-lnoI
beL1tI9uoA8,Matrix translating dreams into unbelievable success. Transform your future with top IIT JEE coaching,2024-01-17T07:58:52Z,601,8,0:30,Short,https://www.youtube.com/watch?v=beL1tI9uoA8
2Y0vpWeaNzk,JEE Advanced 2023: मयंक ने कैसे हासिल की AIR 26? Sikar Topper's Interview| All India JEE Topper!,2023-06-28T09:44:10Z,375,3,6:10,Video,https://www.youtube.com/watch?v=2Y0vpWeaNzk
38BJCNf06t4,"JEE Advanced 2023 रिजल्ट: Matrix के मयंक को मिली AIR 26, 523+ Selections| Sikar Toppers' Interview.",2023-06-25T06:27:04Z,169,3,12:09,Video,https://www.youtube.com/watch?v=38BJCNf06t4
HRWJrX9K4KY,"🎊💃🥁सफ़लता का जश्‍न..JEE Advanced 2023: Matrix के मयंक को मिली AIR 26,टॉप 500 में 4, 523+ selections!",2023-06-23T10:27:48Z,2287,116,1:00,Short,https://www.youtube.com/watch?v=HRWJrX9K4KY
kbVfc66OzPk,ऐतिहासिक सफ़लता: Matrix के मयंक ने AIR 26 प्राप्त कर JEE Advanced 2023 में पहला सीकर टॉपर बना!,2023-06-22T09:52:46Z,118,0,0:56,Short,https://www.youtube.com/watch?v=kbVfc66OzPk
