video_id,title,upload_date,views,likes,duration,video_type,video_url
ROTgPJmZOaM,From Tiny Steps to Big Dreams 🎓 Our Little Graduates Shine #mhsjuniorschool #shorts,2026-03-22T12:54:39Z,9367,56,0:19,Short,https://www.youtube.com/watch?v=ROTgPJmZOaM
dc0jizicGUI,Learning with Confidence and Creativity | Top School in Sikar #MHSJuniorSchool #bestschoolinsikar,2026-03-18T12:30:00Z,478,8,0:18,Short,https://www.youtube.com/watch?v=dc0jizicGUI
Qo8TiHXkp1w,Spreading Kindness ❤️😊#KindnessMatters #MHSJuniorSchool #MatrixHighSchool #bestschoolinsikar,2026-03-14T13:00:00Z,4581,140,0:53,Short,https://www.youtube.com/watch?v=Qo8TiHXkp1w
t36wMQDIqVQ,Meet our Little Stars ✨#MHSJuniorSchool #SchoolFun,2026-03-13T13:00:00Z,4091,28,0:08,Short,https://www.youtube.com/watch?v=t36wMQDIqVQ
Q3KmF6NSUjQ,🥳 Play Time #SchoolFun #MHSJuniorSchool #HappyChildhood #KidsAtPlay #SchoolLife,2026-03-11T13:00:00Z,356,8,0:25,Short,https://www.youtube.com/watch?v=Q3KmF6NSUjQ
0M52B9D4NMk,Choose a place where learning feels joyful and every child grows with confidence #admissionopen,2026-03-07T12:30:00Z,414,13,0:15,Short,https://www.youtube.com/watch?v=0M52B9D4NMk
Uiguqv8hgOo,Festive Chaos — MHS Juniors Edition 🌈 #Holi2026 #HoliFun #MHSJuniors #Shorts,2026-03-04T12:30:00Z,366,7,0:21,Short,https://www.youtube.com/watch?v=Uiguqv8hgOo
_JYmESmheOk,Flower Holi Vibes 🌸 #HoliCelebration #Holi2026 #FestiveVibes #MHSJuniors #Shorts,2026-03-03T04:24:50Z,396,8,0:29,Short,https://www.youtube.com/watch?v=_JYmESmheOk
QOzaGxiIpVU,"Little smiles, bright colors, and joyful moments #HappyHoli #Holi #mhsjuniorschool",2026-03-02T12:45:00Z,1936,13,0:24,Short,https://www.youtube.com/watch?v=QOzaGxiIpVU
JHqI80sCb2g,Best School in Sikar | Top Junior School in Sikar✨#AdmissionOpen #bestjuniorschool #Shorts,2026-02-26T14:00:00Z,1725,20,0:55,Short,https://www.youtube.com/watch?v=JHqI80sCb2g
VjOKYgPY9zk,Ring Ball Activity ✨#MHSJuniorSchool #ActiveLearning #Shorts,2026-02-25T12:30:00Z,325,8,0:21,Short,https://www.youtube.com/watch?v=VjOKYgPY9zk
WTqYa3goJ8w,Little readers in action! 🙌🏻 #MHSJuniorSchool #LittleReaders #Shorts,2026-02-20T13:00:00Z,270,3,0:21,Short,https://www.youtube.com/watch?v=WTqYa3goJ8w
_cBGbdToMx0,Om Namah Shivaya ...🙏🏻#mhsjuniorschool #shorts #mahashivratri,2026-02-16T13:00:00Z,286,11,0:46,Short,https://www.youtube.com/watch?v=_cBGbdToMx0
JJ5KFNBwveI,MHS Juniors 🫡 #trending #shorts #viral #aa23theme #mhsjuniorschool,2026-02-14T13:00:00Z,527,9,0:24,Short,https://www.youtube.com/watch?v=JJ5KFNBwveI
bsN8lr1pwyw,Zumba Dance Session 💃🏻#ZumbaFitness #FitnessLife #Shorts,2026-02-07T12:30:00Z,1925,34,0:54,Short,https://www.youtube.com/watch?v=bsN8lr1pwyw
9ZtaYpi2uFY,A place that feels like home... ❤️#SchoolLife #MHSJuniorSchool #Shorts,2026-02-06T14:00:00Z,437,12,0:13,Short,https://www.youtube.com/watch?v=9ZtaYpi2uFY
83SP78KZQFU,Small steps to healthy habits! 🧘🏻‍♀️#MHSJuniorSchool #Yoga #Shorts,2026-02-02T13:30:00Z,389,9,0:21,Short,https://www.youtube.com/watch?v=83SP78KZQFU
j2SYPRy9vcI,Pure Joy 😍#MHSJuniorSchool #Shorts #DanceReels,2026-01-31T14:30:00Z,1732,36,0:45,Short,https://www.youtube.com/watch?v=j2SYPRy9vcI
DNp9G3h4Al8,Happy Lunch Hours... 😍 #LunchTime #SchoolMemories #FoodShorts #MHSJuniorSchool,2026-01-29T14:00:00Z,2506,19,0:08,Short,https://www.youtube.com/watch?v=DNp9G3h4Al8
wWaBHyN23OQ,A fun-filled day at MHS Junior School 💛#MHSJuniorSchool #Shorts #Trending,2026-01-28T13:00:00Z,427,9,0:20,Short,https://www.youtube.com/watch?v=wWaBHyN23OQ
m7U1dBjvaa8,🇮🇳 Happy Republic Day! #republicday #sikar #india #shorts,2026-01-26T10:30:00Z,1703,42,0:33,Short,https://www.youtube.com/watch?v=m7U1dBjvaa8
_aYLHSFBPOM,I love my India! 😍🇮🇳 #RepublicDay2026 #RepublicDay #Shorts,2026-01-25T13:00:00Z,421,16,0:51,Short,https://www.youtube.com/watch?v=_aYLHSFBPOM
f0WJ51STNDk,Dribble. Pass. Shoot. Repeat. 🏀#MHSJuniorSchool #Basketball #Shorts,2026-01-24T13:00:00Z,1615,23,0:27,Short,https://www.youtube.com/watch?v=f0WJ51STNDk
OMpInmabQ_w,Vasant Panchami Celebrations at MHS Junior School 🌼 #Shorts #shortsviral,2026-01-23T13:19:23Z,2549,68,0:28,Short,https://www.youtube.com/watch?v=OMpInmabQ_w
PPGQk3ijFao,Sports Meet at MHS Junior School💛#MHSJuniorSchool #Shorts,2026-01-20T13:00:00Z,363,9,0:28,Short,https://www.youtube.com/watch?v=PPGQk3ijFao
MBz_77les8M,Friday Fact served fresh by our little MHS Junior School genius!  #MHSJuniorSchool #Shorts,2025-12-19T05:24:23Z,459,5,0:27,Short,https://www.youtube.com/watch?v=MBz_77les8M
i_qczygVsVY,A bright new thought from our little champ to kick-start the day with smiles and learning! 📚#Shorts,2025-12-15T04:29:43Z,367,10,0:20,Short,https://www.youtube.com/watch?v=i_qczygVsVY
8c8FAzCVVvc,A little Friday fun fact from our MHS Junior School student to make your day brighter! #Shorts,2025-12-12T05:26:57Z,558,12,0:24,Short,https://www.youtube.com/watch?v=8c8FAzCVVvc
IUEJkJgu6KA,Turning Trash into Little Masterpieces ✨#MHSJuniorSchool #Shorts,2025-12-10T12:30:00Z,373,7,0:16,Short,https://www.youtube.com/watch?v=IUEJkJgu6KA
TEcvIPEGh7k,A fresh thought from our little champ to start the day right! 📚#MHSJuniorSchool #Shorts,2025-12-09T04:32:18Z,316,8,0:22,Short,https://www.youtube.com/watch?v=TEcvIPEGh7k
qEBw3PsKmn4,A Day at MHS Junior! ✨#SchoolLife #Shorts #MHSJuniorSchool,2025-12-07T00:30:49Z,370,11,0:23,Short,https://www.youtube.com/watch?v=qEBw3PsKmn4
kkea6FKZH2Q,Woohooo! 🥳#Shorts #MHSJuniorSchool #school #schoollife,2025-12-06T12:31:10Z,645,14,0:17,Short,https://www.youtube.com/watch?v=kkea6FKZH2Q
5ooB05yywXc,A quick Friday fun fact from our MHS Junior School student to add a spark to your day! ✨#Shorts,2025-12-05T12:30:09Z,310,3,0:18,Short,https://www.youtube.com/watch?v=5ooB05yywXc
OIJ3MjVLmnE,Zumba Dance Session…🕺🏻#FitnessFun #Shorts #MHSJuniorSchool,2025-12-04T12:30:37Z,1754,20,0:21,Short,https://www.youtube.com/watch?v=OIJ3MjVLmnE
t3XvdrhQAfw,Let’s start the day with a simple and bright thought shared by our MHS junior student. 🌼#Shorts,2025-12-03T02:30:54Z,343,7,0:23,Short,https://www.youtube.com/watch?v=t3XvdrhQAfw
zJuhzjAcb9c,Sports love never stops 😄#Shorts #YiWangYiWang #TrendingAudio #MHSJuniorSchool,2025-12-02T12:31:35Z,2491,22,0:18,Short,https://www.youtube.com/watch?v=zJuhzjAcb9c
nZhwvVDLtDo,A little Friday fun fact from our MHS Junior School student to make your day brighter! #Shorts,2025-11-28T05:18:11Z,430,13,0:23,Short,https://www.youtube.com/watch?v=nZhwvVDLtDo
5FT_Pp4-j-c,A fresh Monday spark from our MHS Junior School student! #shorts #thoughtoftheday #mhsjuniorschool,2025-11-24T03:29:34Z,368,6,0:25,Short,https://www.youtube.com/watch?v=5FT_Pp4-j-c
nLWrH_5-xI0,Honouring our junior students for their academic excellence! #MHSJuniorSchool #AwardCeremony #Shorts,2025-11-21T13:01:43Z,2458,29,0:27,Short,https://www.youtube.com/watch?v=nLWrH_5-xI0
s72u33GGqzY,MHS Friday Facts: The world is full of surprises. 🌍✨....#MHSJuniorSchool #Facts #Shorts,2025-11-21T11:31:01Z,316,7,0:22,Short,https://www.youtube.com/watch?v=s72u33GGqzY
C07aREPcGDE,Starting the day with a fresh thought to keep our minds growing. ✨#ThoughtOfTheDay #MHSJuniorSchool,2025-11-18T05:27:31Z,323,7,0:25,Short,https://www.youtube.com/watch?v=C07aREPcGDE
An3RlM1y60s,A fresh thought from our little champ to start the day right! 📚#MHSJuniorSchool #shorts #ytshorts,2025-11-11T06:26:36Z,289,7,0:22,Short,https://www.youtube.com/watch?v=An3RlM1y60s
Iig4hBho68I,Let's learn something cool today! 😄#Shorts #FunFacts #MHSJuniorSchool,2025-11-07T03:55:50Z,323,7,0:25,Short,https://www.youtube.com/watch?v=Iig4hBho68I
tA7I0IS6bPo,"Smiles, learning, and little moments that make childhood special 💛#MHSJuniorSchool #Shorts",2025-11-06T12:31:25Z,420,9,0:26,Short,https://www.youtube.com/watch?v=tA7I0IS6bPo
L1tvvkM3nK0,A spark of wisdom from MHS Junior Champ! 💫#Shorts #MorningVibes,2025-11-03T05:11:18Z,290,4,0:24,Short,https://www.youtube.com/watch?v=L1tvvkM3nK0
4RcGoYnEPwU,Hostel Night vibes! 🎶✨#Shorts #ShortsViral #HostelNight,2025-11-02T12:30:11Z,1860,45,0:54,Short,https://www.youtube.com/watch?v=4RcGoYnEPwU
YoHVevfSuJA,✨ Happy Dussehra from MHS Junior School! 🌸 #Dussehra #Shorts #MHSJuniorSchool,2025-10-01T14:15:04Z,506,10,0:36,Short,https://www.youtube.com/watch?v=YoHVevfSuJA
4BBl-NfHp0Q,🎉 Save the Dates! Symphony 2025 is almost here 💃✨,2025-09-29T12:30:07Z,558,9,0:25,Short,https://www.youtube.com/watch?v=4BBl-NfHp0Q
wud7bj-SXCU,Our Juniors twirling their way into the festive fun! 🥁#NavratriVibes #Dandiya #Shorts,2025-09-22T05:15:04Z,581,12,0:21,Short,https://www.youtube.com/watch?v=wud7bj-SXCU
MAV1f0Tot2g,Thumak Thumak ...🤩 #viral #trending #shorts #trendingshorts,2025-09-14T07:44:54Z,1027,22,0:18,Short,https://www.youtube.com/watch?v=MAV1f0Tot2g
ORMDu2Jhc6k,मासूमियत भरी प्यारी सी कविता ...🫶🏻 #HindiDiwas #Kavita #Shorts #HindiPoetry,2025-09-14T00:30:18Z,451,10,0:34,Short,https://www.youtube.com/watch?v=ORMDu2Jhc6k
ZFuVog4FKxI,Not Just Reading—Comprehending with Joy | MHS Junior’s Brand-New Reading Program~ #Schoolaroo,2025-08-30T09:48:34Z,237,29,15:54,Video,https://www.youtube.com/watch?v=ZFuVog4FKxI
NotyTC2FY-w,🌸 Our Little Krishnas & Radhas stole the show! 😍 #Janmashtami2025 #KrishnaJanmashtami,2025-08-16T03:31:23Z,482,10,0:22,Short,https://www.youtube.com/watch?v=NotyTC2FY-w
ZEX17vUO03s,🍃 Let’s Make Nature Bracelets! #CreativeKids #OutdoorLearning #EcoFriendlyCraft #HandsOnLearning,2025-08-11T13:01:09Z,425,5,0:37,Short,https://www.youtube.com/watch?v=ZEX17vUO03s
w4SL0BGealQ,Happy Raksha Bandhan 🌸#RakshaBandhan2025 #RakshaBandhan #Rakhi2025 #SiblingLove #BrotherSisterBond,2025-08-08T12:31:11Z,397,10,0:53,Short,https://www.youtube.com/watch?v=w4SL0BGealQ
BaHqijWGrt0,"Spot the Difference, Learn the Concept! #FunLearning #ActivityTime #LearnWithFun #PreschoolSkills",2025-08-05T13:00:21Z,347,6,0:45,Short,https://www.youtube.com/watch?v=BaHqijWGrt0
vT9YMHSLhcQ,Happy Friendship Day! 💙 #FriendshipDay #HappyFriendshipDay2025 #SchoolFriendsForever,2025-08-03T04:45:07Z,593,11,0:46,Short,https://www.youtube.com/watch?v=vT9YMHSLhcQ
qB9YpQnMr9Q,What’s in a name? A whole lot of learning and fun! 🤩 #NameLetterGame #MHSJuniorSchool,2025-08-02T12:52:50Z,403,3,0:38,Short,https://www.youtube.com/watch?v=qB9YpQnMr9Q
LeuZvo5C2pI,🎖️ A Heartfelt Tribute by Our Juniors on Kargil Vijay Diwas 🇮🇳 #KargilVijayDiwas #IndianArmy,2025-07-27T05:13:59Z,2847,16,0:30,Short,https://www.youtube.com/watch?v=LeuZvo5C2pI
9hbE2avJO-w,"Thank You, Doctors! 🩺 #nationaldoctorday #doctor #doctorsday #doctor",2025-07-01T07:18:22Z,420,9,0:35,Short,https://www.youtube.com/watch?v=9hbE2avJO-w
QhmQUKqMxOs,"Welcome Back to School, Juniors! 🥳 #BackToSchool #NewBeginnings #SchoolLife",2025-06-23T09:13:44Z,913,13,0:42,Short,https://www.youtube.com/watch?v=QhmQUKqMxOs
8ezzoznkCEU,"Yoga for One Earth, One Health🧘‍♀️ A moment of balance for a better world. #InternationalYogaDay2025",2025-06-20T12:09:19Z,2629,23,0:46,Short,https://www.youtube.com/watch?v=8ezzoznkCEU
yZiiicBi1bA,Happy Mother's Day! ❤️#MothersDay #UnconditionalLove #Motherhood #ForeverLove,2025-05-11T02:17:45Z,1486,26,0:20,Short,https://www.youtube.com/watch?v=yZiiicBi1bA
J-Gz1hccHm0,Join the best today! 🏆Admissions are open. Enroll now! #shorts #ytshorts #education,2025-05-06T13:00:36Z,538,13,0:28,Short,https://www.youtube.com/watch?v=J-Gz1hccHm0
kYd3jxeFXzg,Multiple Intelligence Theory — the key to holistic growth. #student #school #firstmitmodelschool,2025-04-21T12:30:50Z,601,11,0:21,Short,https://www.youtube.com/watch?v=kYd3jxeFXzg
vZsArHHXTTo,Nurturing young minds at MHS Junior! 🧠 #study #student #education,2025-04-16T12:31:12Z,499,5,0:19,Short,https://www.youtube.com/watch?v=vZsArHHXTTo
2-W83kCQ_VU,Our brilliant kids nailed it! #india #shorts #schoollife #schooltime #quiz #ytshorts #viralshorts,2025-04-13T12:30:01Z,416,17,0:41,Short,https://www.youtube.com/watch?v=2-W83kCQ_VU
eeRpg90mpQY,🧠🤓 Puzzle Time! Form 2 squares by moving just 2 pencils #shorts #ytshorts #youtube #schooltime,2025-04-09T12:30:44Z,463,8,0:30,Short,https://www.youtube.com/watch?v=eeRpg90mpQY
xF_JTkHV_EI,A fun day at MHS Junior! 😍 #bestschool #best #school #schoollife,2025-04-08T12:31:07Z,641,12,0:19,Short,https://www.youtube.com/watch?v=xF_JTkHV_EI
JRuCRygb4gA,A Day at MHS Junior School ~ The First MIT-Model School in Sikar! 🤝 #shorts #ytshorts #sikar,2025-04-07T12:30:18Z,856,14,1:00,Short,https://www.youtube.com/watch?v=JRuCRygb4gA
HN808ZbT9o8,Every great journey begins with a dream! ✨ Watch our juniors share their future aspirations! #shorts,2025-04-03T12:15:02Z,623,13,0:36,Short,https://www.youtube.com/watch?v=HN808ZbT9o8
xTzws9Paadc,🔢 Developing Analytical Minds!  #MHSJuniorSchool #BestJuniorSchool #BestSchoolInSikar #shorts,2025-04-02T14:28:31Z,346,7,0:54,Short,https://www.youtube.com/watch?v=xTzws9Paadc
28ZegMLiYwk,Admissions Open I First MIT Model Based Junior School in Sikar I Future-Ready School,2025-04-01T12:30:02Z,250,15,4:30,Video,https://www.youtube.com/watch?v=28ZegMLiYwk
lHscltv5tJQ,Follow the Signs - Cognitive Training at MHS Junior School! 🧠 #CognitiveTraining #MHSJuniorSchool,2025-03-28T15:23:04Z,1317,15,0:24,Short,https://www.youtube.com/watch?v=lHscltv5tJQ
s9BnbqEceU0,Our Little Graduates! 🎓#MHSJuniorSchool #GraduationDay #Graduates #FirstMITModelSchool,2025-03-27T13:48:38Z,1144,14,0:07,Short,https://www.youtube.com/watch?v=s9BnbqEceU0
